time/episodes,time/fps,rollout/exploration_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,train/loss,train/learning_rate,train/n_updates
1200,1333,0.1,1000.0,3.88,1200000,899,8.969375630840659e-05,0.0001,287499
1204,1332,0.1,1000.0,3.61,1204000,903,0.00015851715579628944,0.0001,288499
1208,1332,0.1,1000.0,4.31,1208000,906,0.007937479764223099,0.0001,289499
1212,1331,0.1,1000.0,4.32,1212000,910,5.3281692089512944e-05,0.0001,290499
1216,1331,0.1,1000.0,4.71,1216000,913,4.9619928176980466e-05,0.0001,291499
1220,1330,0.1,1000.0,4.74,1220000,917,0.0037601746153086424,0.0001,292499
1224,1329,0.1,1000.0,5.48,1224000,920,0.0039549171924591064,0.0001,293499
1228,1327,0.1,1000.0,5.65,1228000,924,0.007431141100823879,0.0001,294499
1232,1326,0.1,1000.0,5.53,1232000,928,0.00019889080431312323,0.0001,295499
1236,1326,0.1,1000.0,5.33,1236000,932,0.0014720477629452944,0.0001,296499
1240,1325,0.1,1000.0,5.14,1240000,935,2.860208405763842e-05,0.0001,297499
1244,1324,0.1,1000.0,4.89,1244000,939,0.0013266070745885372,0.0001,298499
1248,1323,0.1,1000.0,4.64,1248000,942,1.4919582099537365e-05,0.0001,299499
1252,1322,0.1,1000.0,4.64,1252000,946,2.3415959731210023e-05,0.0001,300499
1256,1322,0.1,1000.0,4.46,1256000,949,3.512817056616768e-05,0.0001,301499
1260,1321,0.1,1000.0,4.52,1260000,953,7.377971633104607e-05,0.0001,302499
1264,1321,0.1,1000.0,4.24,1264000,956,4.8881785915000364e-05,0.0001,303499
1268,1320,0.1,1000.0,4.11,1268000,960,0.0022061693016439676,0.0001,304499
1272,1320,0.1,1000.0,4.08,1272000,963,0.0033427115995436907,0.0001,305499
1276,1319,0.1,1000.0,4.02,1276000,967,7.422328053507954e-05,0.0001,306499
1280,1318,0.1,1000.0,4.1,1280000,970,0.00939419586211443,0.0001,307499
1284,1318,0.1,1000.0,3.96,1284000,974,0.0001891860883915797,0.0001,308499
1288,1317,0.1,1000.0,3.97,1288000,977,0.003982340916991234,0.0001,309499
1292,1317,0.1,1000.0,3.84,1292000,981,2.9918208383605815e-05,0.0001,310499
1296,1316,0.1,1000.0,3.88,1296000,984,2.3021377273835242e-05,0.0001,311499
1300,1315,0.1,1000.0,3.81,1300000,987,8.871791942510754e-05,0.0001,312499
1304,1315,0.1,1000.0,3.95,1304000,991,0.0007096716435626149,0.0001,313499
1308,1314,0.1,1000.0,3.25,1308000,994,1.0348773685109336e-05,0.0001,314499
1312,1314,0.1,1000.0,3.24,1312000,998,2.585178481240291e-05,0.0001,315499
1316,1313,0.1,1000.0,2.85,1316000,1001,2.4134948034770787e-05,0.0001,316499
1320,1313,0.1,1000.0,2.74,1320000,1005,7.980041118571535e-05,0.0001,317499
1324,1312,0.1,1000.0,2.25,1324000,1008,0.000167667240020819,0.0001,318499
1328,1312,0.1,1000.0,1.75,1328000,1011,0.0005893590277992189,0.0001,319499
1332,1311,0.1,1000.0,1.77,1332000,1015,0.00015821182751096785,0.0001,320499
1336,1311,0.1,1000.0,2.12,1336000,1018,0.0001263984595425427,0.0001,321499
1340,1310,0.1,1000.0,2.3,1340000,1022,0.00018168025417253375,0.0001,322499
1344,1310,0.1,1000.0,2.5,1344000,1025,0.00021713609748985618,0.0001,323499
1348,1309,0.1,1000.0,2.73,1348000,1029,3.0511382647091523e-05,0.0001,324499
1352,1309,0.1,1000.0,3.18,1352000,1032,5.984311428619549e-05,0.0001,325499
1356,1308,0.1,1000.0,3.31,1356000,1036,0.0005358312628231943,0.0001,326499
1360,1308,0.1,1000.0,3.28,1360000,1039,0.010485773906111717,0.0001,327499
1364,1307,0.1,1000.0,3.53,1364000,1043,0.00013327077613212168,0.0001,328499
1368,1307,0.1,1000.0,3.59,1368000,1046,7.62579875299707e-05,0.0001,329499
1372,1306,0.1,1000.0,3.64,1372000,1049,0.007126355543732643,0.0001,330499
1376,1306,0.1,1000.0,3.97,1376000,1053,0.00024355872301384807,0.0001,331499
1380,1305,0.1,1000.0,3.99,1380000,1056,0.007497345097362995,0.0001,332499
1384,1305,0.1,1000.0,4.05,1384000,1060,0.014270968735218048,0.0001,333499
1388,1304,0.1,1000.0,4.04,1388000,1063,7.354423723882064e-05,0.0001,334499
1392,1304,0.1,1000.0,4.06,1392000,1067,2.9358945539570414e-05,0.0001,335499
1396,1303,0.1,1000.0,3.98,1396000,1070,0.00030177569715306163,0.0001,336499
1400,1303,0.1,1000.0,3.97,1400000,1074,1.6619702364550903e-05,0.0001,337499
1404,1302,0.1,1000.0,3.83,1404000,1077,2.524815317883622e-05,0.0001,338499
1408,1302,0.1,1000.0,3.83,1408000,1081,6.0924419813090935e-05,0.0001,339499
1412,1301,0.1,1000.0,3.83,1412000,1084,3.8964179111644626e-05,0.0001,340499
1416,1301,0.1,1000.0,3.94,1416000,1088,5.246602086117491e-05,0.0001,341499
1420,1300,0.1,1000.0,4.02,1420000,1091,0.004165252670645714,0.0001,342499
1424,1300,0.1,1000.0,3.75,1424000,1094,0.00017388812557328492,0.0001,343499
1428,1300,0.1,1000.0,3.75,1428000,1098,0.00022183780674822628,0.0001,344499
1432,1299,0.1,1000.0,3.73,1432000,1101,1.3808768017042894e-05,0.0001,345499
1436,1299,0.1,1000.0,3.37,1436000,1105,1.639528818486724e-05,0.0001,346499
1440,1298,0.1,1000.0,3.19,1440000,1108,1.89777620107634e-05,0.0001,347499
1444,1298,0.1,1000.0,2.99,1444000,1112,1.8304404875379987e-05,0.0001,348499
1448,1297,0.1,1000.0,2.76,1448000,1115,1.6852201952133328e-05,0.0001,349499
1452,1297,0.1,1000.0,2.31,1452000,1119,1.0476029274286702e-05,0.0001,350499
1456,1297,0.1,1000.0,2.66,1456000,1122,0.0017397294286638498,0.0001,351499
1460,1296,0.1,1000.0,2.75,1460000,1126,0.002303084824234247,0.0001,352499
1464,1296,0.1,1000.0,2.72,1464000,1129,0.0002111551002599299,0.0001,353499
1468,1295,0.1,1000.0,2.67,1468000,1132,0.0033426496665924788,0.0001,354499
1472,1295,0.1,1000.0,2.59,1472000,1136,6.720297096762806e-05,0.0001,355499
1476,1295,0.1,1000.0,2.26,1476000,1139,7.163203554227948e-05,0.0001,356499
1480,1294,0.1,1000.0,1.97,1480000,1143,0.00013327671331353486,0.0001,357499
1484,1294,0.1,1000.0,1.79,1484000,1146,7.44050630601123e-05,0.0001,358499
1488,1293,0.1,1000.0,1.82,1488000,1150,0.00010099110659211874,0.0001,359499
1492,1293,0.1,1000.0,1.78,1492000,1153,7.840989565011114e-05,0.0001,360499
1496,1293,0.1,1000.0,1.85,1496000,1156,9.480270091444254e-05,0.0001,361499
1500,1292,0.1,1000.0,1.84,1500000,1160,3.039423427253496e-05,0.0001,362499
1504,1292,0.1,1000.0,1.84,1504000,1163,1.765459091984667e-05,0.0001,363499
1508,1291,0.1,1000.0,1.97,1508000,1167,9.845395106822252e-05,0.0001,364499
1512,1291,0.1,1000.0,1.97,1512000,1170,1.3790455341222696e-05,0.0001,365499
1516,1291,0.1,1000.0,1.86,1516000,1174,7.387377991108224e-05,0.0001,366499
1520,1290,0.1,1000.0,1.67,1520000,1177,7.350385567406192e-05,0.0001,367499
1524,1290,0.1,1000.0,1.67,1524000,1180,2.9022898161201738e-05,0.0001,368499
1528,1290,0.1,1000.0,1.67,1528000,1184,6.575677252840251e-05,0.0001,369499
1532,1289,0.1,1000.0,1.67,1532000,1187,1.1845450899272691e-05,0.0001,370499
1536,1289,0.1,1000.0,1.67,1536000,1191,2.993953057739418e-05,0.0001,371499
1540,1289,0.1,1000.0,1.67,1540000,1194,4.1083618270931765e-05,0.0001,372499
1544,1288,0.1,1000.0,1.67,1544000,1198,2.8047739760950208e-05,0.0001,373499
1548,1288,0.1,1000.0,1.94,1548000,1201,0.00012493153917603195,0.0001,374499
1552,1288,0.1,1000.0,2.38,1552000,1204,0.00031485501676797867,0.0001,375499
1556,1287,0.1,1000.0,2.31,1556000,1208,0.004848230630159378,0.0001,376499
1560,1287,0.1,1000.0,2.96,1560000,1211,0.00031437567668035626,0.0001,377499
1564,1287,0.1,1000.0,2.74,1564000,1215,0.011223747394979,0.0001,378499
1568,1286,0.1,1000.0,2.65,1568000,1218,0.00013354561815503985,0.0001,379499
1572,1286,0.1,1000.0,2.39,1572000,1222,2.270575896545779e-05,0.0001,380499
1576,1285,0.1,1000.0,2.39,1576000,1225,3.807148459600285e-05,0.0001,381499
1580,1285,0.1,1000.0,2.66,1580000,1229,0.0001344976481050253,0.0001,382499
1584,1285,0.1,1000.0,2.74,1584000,1232,0.004477453418076038,0.0001,383499
1588,1284,0.1,1000.0,3.21,1588000,1235,0.007512242533266544,0.0001,384499
1592,1284,0.1,1000.0,3.26,1592000,1239,0.0012798227835446596,0.0001,385499
1596,1284,0.1,1000.0,3.17,1596000,1242,1.1906261534022633e-05,0.0001,386499
1600,1283,0.1,1000.0,3.24,1600000,1246,6.579874025192112e-05,0.0001,387499
1604,1283,0.1,1000.0,3.24,1604000,1249,0.004533600993454456,0.0001,388499
1608,1283,0.1,1000.0,3.8,1608000,1253,0.0038820458576083183,0.0001,389499
1612,1282,0.1,1000.0,3.96,1612000,1256,0.0024025950115174055,0.0001,390499
1616,1282,0.1,1000.0,3.96,1616000,1260,0.0038941605016589165,0.0001,391499
1620,1282,0.1,1000.0,4.24,1620000,1263,0.0045957621186971664,0.0001,392499
1624,1281,0.1,1000.0,4.43,1624000,1266,0.00016445170331280679,0.0001,393499
1628,1281,0.1,1000.0,4.43,1628000,1270,0.0017020147060975432,0.0001,394499
1632,1281,0.1,1000.0,4.43,1632000,1273,3.810692942352034e-05,0.0001,395499
1636,1280,0.1,1000.0,4.46,1636000,1277,4.270749195711687e-05,0.0001,396499
1640,1280,0.1,1000.0,4.46,1640000,1280,1.5623480067006312e-05,0.0001,397499
1644,1280,0.1,1000.0,4.48,1644000,1284,2.5386852939845994e-05,0.0001,398499
1648,1279,0.1,1000.0,4.27,1648000,1287,0.003493582597002387,0.0001,399499
1652,1279,0.1,1000.0,4.01,1652000,1290,0.004544675815850496,0.0001,400499
1656,1279,0.1,1000.0,3.85,1656000,1294,6.267638673307374e-05,0.0001,401499
1660,1279,0.1,1000.0,3.1,1660000,1297,0.0012267132988199592,0.0001,402499
1664,1278,0.1,1000.0,3.27,1664000,1301,0.0005576589028351009,0.0001,403499
1668,1278,0.1,1000.0,3.3,1668000,1304,0.0037745789159089327,0.0001,404499
1672,1278,0.1,1000.0,3.3,1672000,1308,2.445725658617448e-05,0.0001,405499
1676,1277,0.1,1000.0,3.33,1676000,1311,1.6319696442224085e-05,0.0001,406499
1680,1277,0.1,1000.0,3.06,1680000,1314,0.0012223734520375729,0.0001,407499
1684,1277,0.1,1000.0,2.98,1684000,1318,0.0009573335410095751,0.0001,408499
1688,1276,0.1,1000.0,2.51,1688000,1321,4.464822995942086e-05,0.0001,409499
1692,1276,0.1,1000.0,2.46,1692000,1325,5.728765609092079e-05,0.0001,410499
1696,1276,0.1,1000.0,2.51,1696000,1328,0.00011880706733791158,0.0001,411499
1700,1276,0.1,1000.0,2.52,1700000,1332,0.00013613785267807543,0.0001,412499
1704,1275,0.1,1000.0,2.52,1704000,1335,0.0001012675347737968,0.0001,413499
1708,1275,0.1,1000.0,1.83,1708000,1339,2.5466706574661657e-05,0.0001,414499
1712,1275,0.1,1000.0,1.81,1712000,1342,5.864782360731624e-05,0.0001,415499
1716,1274,0.1,1000.0,1.81,1716000,1346,0.00015148341481108218,0.0001,416499
1720,1274,0.1,1000.0,1.92,1720000,1349,0.00861796922981739,0.0001,417499
1724,1274,0.1,1000.0,1.73,1724000,1352,8.833914762362838e-05,0.0001,418499
1728,1273,0.1,1000.0,1.73,1728000,1356,5.811790470033884e-05,0.0001,419499
1732,1273,0.1,1000.0,1.73,1732000,1359,0.0011893374612554908,0.0001,420499
1736,1273,0.1,1000.0,1.7,1736000,1363,3.256729542044923e-05,0.0001,421499
1740,1273,0.1,1000.0,1.7,1740000,1366,2.6652578526409343e-05,0.0001,422499
1744,1272,0.1,1000.0,1.68,1744000,1370,2.8063117497367784e-05,0.0001,423499
1748,1272,0.1,1000.0,1.75,1748000,1373,0.00012970902025699615,0.0001,424499
1752,1272,0.1,1000.0,1.57,1752000,1377,7.595036004204303e-05,0.0001,425499
1756,1271,0.1,1000.0,1.46,1756000,1380,0.00014607689809054136,0.0001,426499
1760,1271,0.1,1000.0,1.79,1760000,1384,0.0039006080478429794,0.0001,427499
1764,1271,0.1,1000.0,1.99,1764000,1387,0.003966487944126129,0.0001,428499
1768,1271,0.1,1000.0,1.96,1768000,1390,8.647165668662637e-05,0.0001,429499
1772,1270,0.1,1000.0,2.7,1772000,1394,0.009825801476836205,0.0001,430499
1776,1270,0.1,1000.0,2.93,1776000,1397,0.003820231184363365,0.0001,431499
1780,1270,0.1,1000.0,3.45,1780000,1401,0.0037611681036651134,0.0001,432499
1784,1269,0.1,1000.0,3.69,1784000,1404,5.005348793929443e-05,0.0001,433499
1788,1269,0.1,1000.0,3.66,1788000,1408,0.00015267296112142503,0.0001,434499
1792,1269,0.1,1000.0,3.66,1792000,1411,0.00012166774831712246,0.0001,435499
1796,1269,0.1,1000.0,3.73,1796000,1415,0.00022190783056430519,0.0001,436499
1800,1268,0.1,1000.0,4.18,1800000,1418,0.004399645142257214,0.0001,437499
1804,1268,0.1,1000.0,4.44,1804000,1422,0.004520033486187458,0.0001,438499
1808,1268,0.1,1000.0,4.5,1808000,1425,0.00014127063332125545,0.0001,439499
1812,1267,0.1,1000.0,4.41,1812000,1429,1.528683969809208e-05,0.0001,440499
1816,1267,0.1,1000.0,4.68,1816000,1432,5.671832332154736e-05,0.0001,441499
1820,1267,0.1,1000.0,4.95,1820000,1436,0.00017199339345097542,0.0001,442499
1824,1266,0.1,1000.0,5.59,1824000,1439,0.00484447181224823,0.0001,443499
1828,1266,0.1,1000.0,6.25,1828000,1443,0.010873127728700638,0.0001,444499
1832,1266,0.1,1000.0,6.25,1832000,1446,0.0039258538745343685,0.0001,445499
1836,1266,0.1,1000.0,6.25,1836000,1449,0.0009921648306772113,0.0001,446499
1840,1266,0.1,1000.0,6.25,1840000,1453,4.595654445438413e-06,0.0001,447499
1844,1265,0.1,1000.0,6.25,1844000,1456,3.780109545914456e-05,0.0001,448499
1848,1265,0.1,1000.0,6.12,1848000,1460,0.0018000730779021978,0.0001,449499
1852,1265,0.1,1000.0,6.12,1852000,1463,4.441711280378513e-05,0.0001,450499
1856,1265,0.1,1000.0,5.84,1856000,1466,6.77269563311711e-05,0.0001,451499
1860,1264,0.1,1000.0,5.38,1860000,1470,0.000999466166831553,0.0001,452499
1864,1264,0.1,1000.0,5.24,1864000,1473,5.9882957430090755e-05,0.0001,453499
1868,1264,0.1,1000.0,5.54,1868000,1477,0.010891803540289402,0.0001,454499
1872,1264,0.1,1000.0,5.64,1872000,1480,0.0003883535973727703,0.0001,455499
1876,1263,0.1,1000.0,5.68,1876000,1484,0.00013488659169524908,0.0001,456499
1880,1263,0.1,1000.0,5.16,1880000,1487,5.859203520230949e-05,0.0001,457499
1884,1263,0.1,1000.0,4.92,1884000,1491,4.808389348909259e-05,0.0001,458499
1888,1263,0.1,1000.0,4.92,1888000,1494,5.48039170098491e-05,0.0001,459499
1892,1262,0.1,1000.0,5.39,1892000,1498,0.00019135704496875405,0.0001,460499
1896,1262,0.1,1000.0,5.27,1896000,1501,0.0016247642925009131,0.0001,461499
1900,1262,0.1,1000.0,4.74,1900000,1504,0.0013165002455934882,0.0001,462499
1904,1262,0.1,1000.0,4.72,1904000,1508,1.7572110664332286e-05,0.0001,463499
1908,1262,0.1,1000.0,5.4,1908000,1511,0.0040642861276865005,0.0001,464499
1912,1261,0.1,1000.0,5.86,1912000,1515,0.0002162022574339062,0.0001,465499
1916,1261,0.1,1000.0,5.82,1916000,1518,0.007805044762790203,0.0001,466499
1920,1261,0.1,1000.0,5.43,1920000,1521,0.007725497707724571,0.0001,467499
1924,1261,0.1,1000.0,4.87,1924000,1525,7.851474219933152e-05,0.0001,468499
1928,1261,0.1,1000.0,4.39,1928000,1528,4.631211777450517e-05,0.0001,469499
1932,1260,0.1,1000.0,4.56,1932000,1532,4.771728708874434e-05,0.0001,470499
1936,1260,0.1,1000.0,4.73,1936000,1535,0.003833870170637965,0.0001,471499
1940,1260,0.1,1000.0,5.18,1940000,1539,0.007954896427690983,0.0001,472499
1944,1260,0.1,1000.0,5.95,1944000,1542,0.014564421959221363,0.0001,473499
1948,1259,0.1,1000.0,6.7,1948000,1546,0.016624007374048233,0.0001,474499
1952,1259,0.1,1000.0,7.34,1952000,1549,0.00387219013646245,0.0001,475499
1956,1259,0.1,1000.0,7.64,1956000,1552,0.00386975915171206,0.0001,476499
1960,1259,0.1,1000.0,8.05,1960000,1556,4.7591456677764654e-05,0.0001,477499
1964,1259,0.1,1000.0,8.12,1964000,1559,0.0067400699481368065,0.0001,478499
1968,1258,0.1,1000.0,8.39,1968000,1563,0.0033918421249836683,0.0001,479499
1972,1258,0.1,1000.0,7.87,1972000,1566,0.003934208303689957,0.0001,480499
1976,1258,0.1,1000.0,8.04,1976000,1570,0.007203190587460995,0.0001,481499
1980,1258,0.1,1000.0,8.79,1980000,1573,0.007267016917467117,0.0001,482499
1984,1258,0.1,1000.0,9.31,1984000,1576,0.011470778845250607,0.0001,483499
1988,1257,0.1,1000.0,9.74,1988000,1580,0.007725497707724571,0.0001,484499
1992,1257,0.1,1000.0,9.4,1992000,1583,0.005660753231495619,0.0001,485499
1996,1257,0.1,1000.0,10.2,1996000,1587,0.000239885674091056,0.0001,486499
2000,1257,0.1,1000.0,10.56,2000000,1590,0.011548192240297794,0.0001,487499
2004,1257,0.1,1000.0,10.35,2004000,1593,0.0037961374036967754,0.0001,488499
2008,1257,0.1,1000.0,9.61,2008000,1597,0.00014831736916676164,0.0001,489499
2012,1256,0.1,1000.0,9.16,2012000,1600,6.131482223281637e-05,0.0001,490499
2016,1256,0.1,1000.0,8.93,2016000,1604,4.026657552458346e-05,0.0001,491499
2020,1256,0.1,1000.0,8.78,2020000,1607,1.6885107470443472e-05,0.0001,492499
2024,1256,0.1,1000.0,8.7,2024000,1611,4.1444902308285236e-05,0.0001,493499
2028,1256,0.1,1000.0,8.63,2028000,1614,5.221655737841502e-05,0.0001,494499
2032,1255,0.1,1000.0,8.53,2032000,1618,0.0001210720365634188,0.0001,495499
2036,1255,0.1,1000.0,8.92,2036000,1621,0.0001170535251731053,0.0001,496499
2040,1255,0.1,1000.0,8.68,2040000,1624,0.0075304266065359116,0.0001,497499
2044,1255,0.1,1000.0,7.91,2044000,1628,0.0039270538836717606,0.0001,498499
2048,1255,0.1,1000.0,7.16,2048000,1631,0.0001811240508686751,0.0001,499499
2052,1254,0.1,1000.0,6.52,2052000,1635,3.100031608482823e-05,0.0001,500499
2056,1254,0.1,1000.0,6.22,2056000,1638,3.524311614455655e-05,0.0001,501499
2060,1254,0.1,1000.0,5.81,2060000,1642,2.510688682377804e-05,0.0001,502499
2064,1254,0.1,1000.0,5.51,2064000,1645,1.488463931309525e-05,0.0001,503499
2068,1253,0.1,1000.0,4.94,2068000,1649,3.519570600474253e-05,0.0001,504499
2072,1253,0.1,1000.0,4.62,2072000,1652,2.606982525321655e-05,0.0001,505499
2076,1253,0.1,1000.0,4.15,2076000,1656,5.1466544391587377e-05,0.0001,506499
2080,1253,0.1,1000.0,3.66,2080000,1659,0.007541156839579344,0.0001,507499
2084,1253,0.1,1000.0,3.68,2084000,1663,0.00012373903882689774,0.0001,508499
2088,1252,0.1,1000.0,3.86,2088000,1666,0.00015047428314574063,0.0001,509499
2092,1252,0.1,1000.0,4.01,2092000,1669,0.0011664777994155884,0.0001,510499
2096,1252,0.1,1000.0,3.21,2096000,1673,0.007661739829927683,0.0001,511499
2100,1252,0.1,1000.0,2.85,2100000,1676,5.923024582443759e-05,0.0001,512499
2104,1252,0.1,1000.0,2.82,2104000,1680,3.901682066498324e-05,0.0001,513499
2108,1251,0.1,1000.0,2.82,2108000,1683,5.0771959649864584e-05,0.0001,514499
2112,1251,0.1,1000.0,2.84,2112000,1687,3.956916043534875e-05,0.0001,515499
2116,1251,0.1,1000.0,3.04,2116000,1690,9.364077413920313e-05,0.0001,516499
2120,1251,0.1,1000.0,3.08,2120000,1694,0.004567277152091265,0.0001,517499
2124,1250,0.1,1000.0,3.29,2124000,1697,0.00013635767390951514,0.0001,518499
2128,1250,0.1,1000.0,3.18,2128000,1701,0.0001169172755908221,0.0001,519499
2132,1250,0.1,1000.0,3.11,2132000,1705,0.0013798464788123965,0.0001,520499
2136,1250,0.1,1000.0,2.55,2136000,1708,3.274031769251451e-05,0.0001,521499
2140,1250,0.1,1000.0,2.34,2140000,1711,8.898275154933799e-06,0.0001,522499
2144,1249,0.1,1000.0,2.34,2144000,1715,7.697842374909669e-05,0.0001,523499
2148,1249,0.1,1000.0,2.34,2148000,1718,1.868074650701601e-05,0.0001,524499
2152,1249,0.1,1000.0,2.34,2152000,1722,2.2261541744228452e-05,0.0001,525499
2156,1249,0.1,1000.0,2.51,2156000,1725,5.1246250222902745e-05,0.0001,526499
2160,1249,0.1,1000.0,2.51,2160000,1729,3.679718793136999e-05,0.0001,527499
2164,1249,0.1,1000.0,2.51,2164000,1732,5.5453805543947965e-05,0.0001,528499
2168,1248,0.1,1000.0,2.89,2168000,1735,0.00014645737246610224,0.0001,529499
2172,1248,0.1,1000.0,3.47,2172000,1739,0.0038712143432348967,0.0001,530499
2176,1248,0.1,1000.0,4.12,2176000,1742,0.004035288468003273,0.0001,531499
2180,1248,0.1,1000.0,4.13,2180000,1746,0.01112225092947483,0.0001,532499
2184,1248,0.1,1000.0,3.86,2184000,1749,0.0026980596594512463,0.0001,533499
2188,1248,0.1,1000.0,3.47,2188000,1753,0.0002455310896039009,0.0001,534499
2192,1247,0.1,1000.0,3.46,2192000,1756,0.009014020673930645,0.0001,535499
2196,1247,0.1,1000.0,3.6,2196000,1759,0.0030073097441345453,0.0001,536499
2200,1247,0.1,1000.0,3.84,2200000,1763,0.004073024727404118,0.0001,537499
2204,1247,0.1,1000.0,4.11,2204000,1766,0.001468720380216837,0.0001,538499
2208,1247,0.1,1000.0,4.39,2208000,1770,0.0054551297798752785,0.0001,539499
2212,1247,0.1,1000.0,4.48,2212000,1773,0.00848254095762968,0.0001,540499
2216,1247,0.1,1000.0,4.28,2216000,1776,9.281384700443596e-05,0.0001,541499
2220,1246,0.1,1000.0,4.12,2220000,1780,2.6706326025305316e-05,0.0001,542499
2224,1246,0.1,1000.0,4.09,2224000,1783,0.0005697751767002046,0.0001,543499
2228,1246,0.1,1000.0,4.29,2228000,1787,0.00013163611583877355,0.0001,544499
2232,1246,0.1,1000.0,4.82,2232000,1790,0.008062148466706276,0.0001,545499
2236,1246,0.1,1000.0,4.93,2236000,1794,6.634485180256888e-05,0.0001,546499
2240,1246,0.1,1000.0,4.93,2240000,1797,0.00016746888286434114,0.0001,547499
2244,1246,0.1,1000.0,4.93,2244000,1800,4.3987849494442344e-05,0.0001,548499
2248,1245,0.1,1000.0,4.93,2248000,1804,1.727151175145991e-05,0.0001,549499
2252,1245,0.1,1000.0,4.93,2252000,1807,0.001153765362687409,0.0001,550499
2256,1245,0.1,1000.0,4.76,2256000,1811,3.1830245461605955e-06,0.0001,551499
2260,1245,0.1,1000.0,4.76,2260000,1814,4.717612682725303e-05,0.0001,552499
2264,1245,0.1,1000.0,4.76,2264000,1818,4.5667457015952095e-05,0.0001,553499
2268,1245,0.1,1000.0,4.38,2268000,1821,6.248242425499484e-05,0.0001,554499
2272,1244,0.1,1000.0,3.8,2272000,1825,1.690868884907104e-05,0.0001,555499
